gene_id	gene_name	transcript_id	transcript_name	chrom_gtf	chrom_fasta	strand	tis_genomic_pos	window_start_1based	window_end_1based	bed_start_0based	bed_end	upstream	downstream	window_length
ENSG00000180433	OR6K6	ENST00000641861	OR6K6-201	1	1	+	158754888	158754388	158755387	158754387	158755387	500	500	1000
ENSG00000198965	OR10R2	ENST00000641067	OR10R2-201	1	1	+	158472326	158471826	158472825	158471825	158472825	500	500	1000
ENSG00000198452	OR14L1	ENST00000641545	OR14L1-201	1	1	+	247617364	247616864	247617863	247616863	247617863	500	500	1000
ENSG00000279804	PRAMEF18	ENST00000624297	PRAMEF18-202	1	1	-	13226106	13225607	13226606	13225606	13226606	500	500	1000
ENSG00000215912	TTC34	ENST00000401095	TTC34-201	1	1	-	2800827	2800328	2801327	2800327	2801327	500	500	1000
ENSG00000179002	TAS1R2	ENST00000375371	TAS1R2-201	1	1	-	18859660	18859161	18860160	18859160	18860160	500	500	1000
ENSG00000284733	OR4F29	ENST00000426406	OR4F29-201	1	1	-	451678	451179	452178	451178	452178	500	500	1000
ENSG00000283952		ENST00000638880		1	1	-	211107276	211106777	211107776	211106776	211107776	500	500	1000
ENSG00000284662	OR4F16	ENST00000332831	OR4F16-201	1	1	-	686654	686155	687154	686154	687154	500	500	1000
ENSG00000285053		ENST00000647186		1	1	+	235380050	235379550	235380549	235379549	235380549	500	500	1000
ENSG00000205116	TMEM278	ENST00000378821	TMEM278-201	1	1	+	1426128	1425628	1426627	1425627	1426627	500	500	1000
ENSG00000117152	RGS4	ENST00000367909	RGS4-203	1	1	+	163069485	163068985	163069984	163068984	163069984	500	500	1000
ENSG00000179930	ZNF648	ENST00000339948	ZNF648-201	1	1	-	182058010	182057511	182058510	182057510	182058510	500	500	1000
ENSG00000186150	UBL4B	ENST00000334179	UBL4B-201	1	1	+	110112535	110112035	110113034	110112034	110113034	500	500	1000
ENSG00000177606	JUN	ENST00000371222	JUN-201	1	1	-	58783070	58782571	58783570	58782570	58783570	500	500	1000
ENSG00000162771	GARIN4	ENST00000294829	GARIN4-201	1	1	+	212624878	212624378	212625377	212624377	212625377	500	500	1000
ENSG00000186086	NBPF6	ENST00000495380	NBPF6-202	1	1	+	108450602	108450102	108451101	108450101	108451101	500	500	1000
ENSG00000219481	NBPF1	ENST00000430580	NBPF1-203	1	1	-	16592021	16591522	16592521	16591521	16592521	500	500	1000
ENSG00000280267	PRAMEF26	ENST00000624207	PRAMEF26-201	1	1	-	13153095	13152596	13153595	13152595	13153595	500	500	1000
ENSG00000241128	OR14A2	ENST00000366485	OR14A2-201	1	1	-	247724043	247723544	247724543	247723543	247724543	500	500	1000
ENSG00000288644		ENST00000675181		1	1	+	203802094	203801594	203802593	203801593	203802593	500	500	1000
ENSG00000288626		ENST00000675347		1	1	+	147611590	147611090	147612089	147611089	147612089	500	500	1000
ENSG00000288629		ENST00000676334		1	1	+	89579592	89579092	89580091	89579091	89580091	500	500	1000
ENSG00000288678		ENST00000679970		1	1	-	31919628	31919129	31920128	31919128	31920128	500	500	1000
ENSG00000156097	GPR61	ENST00000527748	GPR61-204	1	1	+	109543023	109542523	109543522	109542522	109543522	500	500	1000
ENSG00000293562		ENST00000713621		1	1	-	174022298	174021799	174022798	174021798	174022798	500	500	1000
ENSG00000293564		ENST00000713864		1	1	+	179882316	179881816	179882815	179881815	179882815	500	500	1000
ENSG00000293565		ENST00000713865		1	1	-	23094376	23093877	23094876	23093876	23094876	500	500	1000
ENSG00000116745	RPE65	ENST00000262340	RPE65-201	1	1	-	68449905	68449406	68450405	68449405	68450405	500	500	1000
ENSG00000198841	KTI12	ENST00000371614	KTI12-201	1	1	-	52033761	52033262	52034261	52033261	52034261	500	500	1000
ENSG00000143178	TBX19	ENST00000367821	TBX19-201	1	1	+	168281091	168280591	168281590	168280590	168281590	500	500	1000
ENSG00000180667	YOD1	ENST00000315927	YOD1-201	1	1	-	207051030	207050531	207051530	207050530	207051530	500	500	1000
ENSG00000185668	POU3F1	ENST00000373012	POU3F1-201	1	1	-	38046743	38046244	38047243	38046243	38047243	500	500	1000
ENSG00000284188	C1orf202	ENST00000640271	C1orf202-201	1	1	-	244730923	244730424	244731423	244730423	244731423	500	500	1000
ENSG00000284773		ENST00000417456		1	1	-	34985305	34984806	34985805	34984805	34985805	500	500	1000
ENSG00000288859	H2AC19	ENST00000607355	H2AC19-201	1	1	+	149851114	149850614	149851613	149850613	149851613	500	500	1000
ENSG00000288460	SMIM42	ENST00000672824	SMIM42-201	1	1	-	158128074	158127575	158128574	158127574	158128574	500	500	1000
ENSG00000143631	FLG	ENST00000368799	FLG-201	1	1	-	152315456	152314957	152315956	152314956	152315956	500	500	1000
ENSG00000143520	FLG2	ENST00000388718	FLG2-201	1	1	-	152358884	152358385	152359384	152358384	152359384	500	500	1000
ENSG00000198854	KPLCE	ENST00000368775	KPLCE-201	1	1	+	152719522	152719022	152720021	152719021	152720021	500	500	1000
ENSG00000285946	LCE7A	ENST00000650277	LCE7A-201	1	1	+	152860698	152860198	152861197	152860197	152861197	500	500	1000
ENSG00000116996	ZP4	ENST00000366570	ZP4-201	1	1	-	237890635	237890136	237891135	237890135	237891135	500	500	1000
ENSG00000289721	PYDC5	ENST00000696987	PYDC5-201	1	1	-	159000312	158999813	159000812	158999812	159000812	500	500	1000
ENSG00000215695	RSC1A1	ENST00000345034	RSC1A1-201	1	1	+	15659869	15659369	15660368	15659368	15660368	500	500	1000
ENSG00000287839		ENST00000713940		1	1	-	155631715	155631216	155632215	155631215	155632215	500	500	1000
ENSG00000271425	NBPF10	ENST00000583866	NBPF10-201	1	1	-	146144769	146144270	146145269	146144269	146145269	500	500	1000
ENSG00000203730	TEDDM1	ENST00000367565	TEDDM1-201	1	1	-	182400485	182399986	182400985	182399985	182400985	500	500	1000
ENSG00000121446	RGSL1	ENST00000294854	RGSL1-201	1	1	+	182450166	182449666	182450665	182449665	182450665	500	500	1000
ENSG00000158022	TRIM63	ENST00000374272	TRIM63-201	1	1	-	26067494	26066995	26067994	26066994	26067994	500	500	1000
ENSG00000283227	SPRR5	ENST00000636302	SPRR5-201	1	1	+	152948555	152948055	152949054	152948054	152949054	500	500	1000
ENSG00000196427	NBPF4	ENST00000415641	NBPF4-201	1	1	-	108243761	108243262	108244261	108243261	108244261	500	500	1000
ENSG00000272031	ANKRD34A	ENST00000606888	ANKRD34A-201	1	1	-	145961759	145961260	145962259	145961259	145962259	500	500	1000
ENSG00000153904	DDAH1	ENST00000284031	DDAH1-201	1	1	-	85465045	85464546	85465545	85464545	85465545	500	500	1000
ENSG00000143067	ZNF697	ENST00000421812	ZNF697-201	1	1	-	119626100	119625601	119626600	119625600	119626600	500	500	1000
ENSG00000162624	LHX8	ENST00000356261	LHX8-202	1	1	+	75136615	75136115	75137114	75136114	75137114	500	500	1000
ENSG00000187608	ISG15	ENST00000649529	ISG15-203	1	1	+	1013574	1013074	1014073	1013073	1014073	500	500	1000
ENSG00000243480	AMY2A	ENST00000414303	AMY2A-201	1	1	+	103617441	103616941	103617940	103616940	103617940	500	500	1000
ENSG00000143315	PIGM	ENST00000368090	PIGM-201	1	1	-	160031739	160031240	160032239	160031239	160032239	500	500	1000
ENSG00000198626	RYR2	ENST00000366574	RYR2-201	1	1	+	237042522	237042022	237043021	237042021	237043021	500	500	1000
ENSG00000284895		ENST00000646142		1	1	-	41628816	41628317	41629316	41628316	41629316	500	500	1000
ENSG00000232113	TEX50	ENST00000417563	TEX50-201	1	1	+	173635522	173635022	173636021	173635021	173636021	500	500	1000
ENSG00000122432	SPATA1	ENST00000699524	SPATA1-210	1	1	+	84516360	84515860	84516859	84515859	84516859	500	500	1000
ENSG00000271383	NBPF19	ENST00000651566	NBPF19-201	1	1	+	149475933	149475433	149476432	149475432	149476432	500	500	1000
ENSG00000248485	PCP4L1	ENST00000504449	PCP4L1-201	1	1	+	161258975	161258475	161259474	161258474	161259474	500	500	1000
ENSG00000182183	SHISAL2A	ENST00000517870	SHISAL2A-204	1	1	+	52633494	52632994	52633993	52632993	52633993	500	500	1000
ENSG00000162877	PM20D1	ENST00000367136	PM20D1-201	1	1	-	205850072	205849573	205850572	205849572	205850572	500	500	1000
ENSG00000198842	STYXL2	ENST00000361200	STYXL2-202	1	1	+	167094850	167094350	167095349	167094349	167095349	500	500	1000
ENSG00000142619	PADI3	ENST00000375460	PADI3-201	1	1	+	17249138	17248638	17249637	17248637	17249637	500	500	1000
ENSG00000203785	SPRR2E	ENST00000368750	SPRR2E-201	1	1	-	153093751	153093252	153094251	153093251	153094251	500	500	1000
ENSG00000188800	TMCO2	ENST00000372766	TMCO2-201	1	1	+	40247994	40247494	40248493	40247493	40248493	500	500	1000
ENSG00000131914	LIN28A	ENST00000326279	LIN28A-202	1	1	+	26410892	26410392	26411391	26410391	26411391	500	500	1000
ENSG00000020633	RUNX3	ENST00000308873	RUNX3-201	1	1	-	24929868	24929369	24930368	24929368	24930368	500	500	1000
ENSG00000067334	DNTTIP2	ENST00000436063	DNTTIP2-202	1	1	-	93879148	93878649	93879648	93878648	93879648	500	500	1000
ENSG00000121933	TMIGD3	ENST00000369716	TMIGD3-201	1	1	-	111503354	111502855	111503854	111502854	111503854	500	500	1000
ENSG00000250719	P3R3URF	ENST00000506599	P3R3URF-201	1	1	-	46176471	46175972	46176971	46175971	46176971	500	500	1000
ENSG00000155366	RHOC	ENST00000339083	RHOC-202	1	1	-	112703799	112703300	112704299	112703299	112704299	500	500	1000
ENSG00000174371	EXO1	ENST00000366548	EXO1-202	1	1	+	241850426	241849926	241850925	241849925	241850925	500	500	1000
ENSG00000189171	S100A13	ENST00000476133	S100A13-207	1	1	-	153626472	153625973	153626972	153625972	153626972	500	500	1000
ENSG00000188931	CFAP126	ENST00000367974	CFAP126-201	1	1	-	161367868	161367369	161368368	161367368	161368368	500	500	1000
ENSG00000189433	GJB4	ENST00000339480	GJB4-201	1	1	+	34761255	34760755	34761754	34760754	34761754	500	500	1000
ENSG00000198815	FOXJ3	ENST00000361346	FOXJ3-201	1	1	-	42311093	42310594	42311593	42310593	42311593	500	500	1000
ENSG00000135750	KCNK1	ENST00000366621	KCNK1-202	1	1	+	233614172	233613672	233614671	233613671	233614671	500	500	1000
ENSG00000137996	RTCA	ENST00000370128	RTCA-203	1	1	+	100266376	100265876	100266875	100265875	100266875	500	500	1000
ENSG00000163263	CFAP141	ENST00000368525	CFAP141-201	1	1	-	154206307	154205808	154206807	154205807	154206807	500	500	1000
ENSG00000078900	TP73	ENST00000378295	TP73-206	1	1	+	3682366	3681866	3682865	3681865	3682865	500	500	1000
ENSG00000197106	SLC6A17	ENST00000331565	SLC6A17-201	1	1	+	110166930	110166430	110167429	110166429	110167429	500	500	1000
ENSG00000188290	HES4	ENST00000304952	HES4-201	1	1	-	999973	999474	1000473	999473	1000473	500	500	1000
ENSG00000158715	SLC45A3	ENST00000367145	SLC45A3-201	1	1	-	205664656	205664157	205665156	205664156	205665156	500	500	1000
ENSG00000152760	DYNLT5	ENST00000282670	DYNLT5-201	1	1	+	66754659	66754159	66755158	66754158	66755158	500	500	1000
ENSG00000174567	GOLT1A	ENST00000308302	GOLT1A-201	1	1	-	204213906	204213407	204214406	204213406	204214406	500	500	1000
ENSG00000142937	RPS8	ENST00000396651	RPS8-202	1	1	+	44775597	44775097	44776096	44775096	44776096	500	500	1000
ENSG00000143376	SNX27	ENST00000458013	SNX27-204	1	1	+	151612202	151611702	151612701	151611701	151612701	500	500	1000
ENSG00000134201	GSTM5	ENST00000256593	GSTM5-201	1	1	+	109712313	109711813	109712812	109711812	109712812	500	500	1000
ENSG00000142623	PADI1	ENST00000375471	PADI1-201	1	1	+	17205218	17204718	17205717	17204717	17205717	500	500	1000
ENSG00000122180	MYOG	ENST00000241651	MYOG-201	1	1	-	203085961	203085462	203086461	203085461	203086461	500	500	1000
ENSG00000054277	OPN3	ENST00000366554	OPN3-201	1	1	-	241640254	241639755	241640754	241639754	241640754	500	500	1000
ENSG00000142871	CCN1	ENST00000451137	CCN1-201	1	1	+	85580985	85580485	85581484	85580484	85581484	500	500	1000
ENSG00000157216	SSBP3	ENST00000610401	SSBP3-216	1	1	-	54406008	54405509	54406508	54405508	54406508	500	500	1000
ENSG00000162745	OLFML2B	ENST00000294794	OLFML2B-201	1	1	-	162023430	162022931	162023930	162022930	162023930	500	500	1000
ENSG00000142677	IL22RA1	ENST00000270800	IL22RA1-201	1	1	-	24143082	24142583	24143582	24142582	24143582	500	500	1000
ENSG00000117748	RPA2	ENST00000373912	RPA2-203	1	1	-	27914443	27913944	27914943	27913943	27914943	500	500	1000
ENSG00000054116	TRAPPC3	ENST00000373166	TRAPPC3-204	1	1	-	36149378	36148879	36149878	36148878	36149878	500	500	1000
ENSG00000175130	MARCKSL1	ENST00000329421	MARCKSL1-201	1	1	-	32336033	32335534	32336533	32335533	32336533	500	500	1000
ENSG00000213064	SFT2D2	ENST00000271375	SFT2D2-201	1	1	+	168226080	168225580	168226579	168225579	168226579	500	500	1000
ENSG00000204006	C1orf185	ENST00000371759	C1orf185-201	1	1	+	51102234	51101734	51102733	51101733	51102733	500	500	1000
ENSG00000134262	AP4B1	ENST00000369569	AP4B1-204	1	1	-	113904717	113904218	113905217	113904217	113905217	500	500	1000
ENSG00000162426	SLC45A1	ENST00000471889	SLC45A1-202	1	1	+	8324330	8323830	8324829	8323829	8324829	500	500	1000
ENSG00000143507	DUSP10	ENST00000366899	DUSP10-201	1	1	-	221739744	221739245	221740244	221739244	221740244	500	500	1000
ENSG00000097046	CDC7	ENST00000234626	CDC7-201	1	1	+	91501717	91501217	91502216	91501216	91502216	500	500	1000
ENSG00000117477	CCDC181	ENST00000367806	CCDC181-202	1	1	-	169424927	169424428	169425427	169424427	169425427	500	500	1000
ENSG00000162398	CIMAP2	ENST00000371273	CIMAP2-202	1	1	+	54806117	54805617	54806616	54805616	54806616	500	500	1000
ENSG00000186007	LEMD1	ENST00000367153	LEMD1-204	1	1	-	205420536	205420037	205421036	205420036	205421036	500	500	1000
ENSG00000162676	GFI1	ENST00000294702	GFI1-201	1	1	-	92483487	92482988	92483987	92482987	92483987	500	500	1000
ENSG00000118873	RAB3GAP2	ENST00000358951	RAB3GAP2-202	1	1	-	220272337	220271838	220272837	220271837	220272837	500	500	1000
ENSG00000158710	TAGLN2	ENST00000368097	TAGLN2-203	1	1	-	159920509	159920010	159921009	159920009	159921009	500	500	1000
ENSG00000162407	PLPP3	ENST00000371250	PLPP3-201	1	1	-	56579016	56578517	56579516	56578516	56579516	500	500	1000
ENSG00000143751	SDE2	ENST00000272091	SDE2-201	1	1	-	225999312	225998813	225999812	225998812	225999812	500	500	1000
ENSG00000079739	PGM1	ENST00000371084	PGM1-202	1	1	+	63593489	63592989	63593988	63592988	63593988	500	500	1000
ENSG00000058673	ZC3H11A	ENST00000367210	ZC3H11A-202	1	1	+	203817071	203816571	203817570	203816570	203817570	500	500	1000
ENSG00000065600	PACC1	ENST00000261455	PACC1-201	1	1	-	212414757	212414258	212415257	212414257	212415257	500	500	1000
ENSG00000134697	GNL2	ENST00000373062	GNL2-201	1	1	-	37595822	37595323	37596322	37595322	37596322	500	500	1000
ENSG00000213281	NRAS	ENST00000369535	NRAS-201	1	1	-	114716160	114715661	114716660	114715660	114716660	500	500	1000
ENSG00000184454	NCMAP	ENST00000374392	NCMAP-201	1	1	+	24595431	24594931	24595930	24594930	24595930	500	500	1000
ENSG00000203965	EFCAB7	ENST00000371088	EFCAB7-201	1	1	+	63525573	63525073	63526072	63525072	63526072	500	500	1000
ENSG00000117394	SLC2A1	ENST00000426263	SLC2A1-203	1	1	-	42958651	42958152	42959151	42958151	42959151	500	500	1000
ENSG00000213190	MLLT11	ENST00000368921	MLLT11-201	1	1	+	151067225	151066725	151067724	151066724	151067724	500	500	1000
ENSG00000183431	SF3A3	ENST00000373019	SF3A3-201	1	1	-	37989965	37989466	37990465	37989465	37990465	500	500	1000
ENSG00000180488	MIGA1	ENST00000370791	MIGA1-201	1	1	+	77783253	77782753	77783752	77782752	77783752	500	500	1000
ENSG00000184005	ST6GALNAC3	ENST00000328299	ST6GALNAC3-201	1	1	+	76074867	76074367	76075366	76074366	76075366	500	500	1000
ENSG00000135870	RC3H1	ENST00000367696	RC3H1-202	1	1	-	173992985	173992486	173993485	173992485	173993485	500	500	1000
ENSG00000116138	DNAJC16	ENST00000375847	DNAJC16-202	1	1	+	15529106	15528606	15529605	15528605	15529605	500	500	1000
ENSG00000066557	LRRC40	ENST00000370952	LRRC40-201	1	1	-	70205540	70205041	70206040	70205040	70206040	500	500	1000
ENSG00000134183	GNAT2	ENST00000679935	GNAT2-203	1	1	-	109612870	109612371	109613370	109612370	109613370	500	500	1000
ENSG00000162772	ATF3	ENST00000341491	ATF3-202	1	1	+	212615022	212614522	212615521	212614521	212615521	500	500	1000
ENSG00000120332	TNN	ENST00000239462	TNN-201	1	1	+	175077419	175076919	175077918	175076918	175077918	500	500	1000
ENSG00000163131	CTSS	ENST00000368985	CTSS-201	1	1	-	150764763	150764264	150765263	150764263	150765263	500	500	1000
ENSG00000143590	EFNA3	ENST00000368408	EFNA3-201	1	1	+	155078942	155078442	155079441	155078441	155079441	500	500	1000
ENSG00000173436	MICOS10	ENST00000322753	MICOS10-201	1	1	+	19597046	19596546	19597545	19596545	19597545	500	500	1000
ENSG00000157077	ZFYVE9	ENST00000287727	ZFYVE9-201	1	1	+	52233207	52232707	52233706	52232706	52233706	500	500	1000
ENSG00000185483	ROR1	ENST00000371079	ROR1-201	1	1	+	63774418	63773918	63774917	63773917	63774917	500	500	1000
ENSG00000171872	KLF17	ENST00000372299	KLF17-201	1	1	+	44118908	44118408	44119407	44118407	44119407	500	500	1000
ENSG00000157978	LDLRAP1	ENST00000374338	LDLRAP1-201	1	1	+	25543699	25543199	25544198	25543198	25544198	500	500	1000
ENSG00000123689	G0S2	ENST00000367029	G0S2-201	1	1	+	209675685	209675185	209676184	209675184	209676184	500	500	1000
ENSG00000143032	BARHL2	ENST00000370445	BARHL2-201	1	1	-	90717195	90716696	90717695	90716695	90717695	500	500	1000
ENSG00000169885	CALML6	ENST00000307786	CALML6-201	1	1	+	1915281	1914781	1915780	1914780	1915780	500	500	1000
ENSG00000143851	PTPN7	ENST00000691036	PTPN7-220	1	1	-	202159402	202158903	202159902	202158902	202159902	500	500	1000
ENSG00000188585	CLEC20A	ENST00000623247	CLEC20A-202	1	1	-	178496939	178496440	178497439	178496439	178497439	500	500	1000
ENSG00000116761	CTH	ENST00000370938	CTH-202	1	1	+	70411416	70410916	70411915	70410915	70411915	500	500	1000
ENSG00000172031	EPHX4	ENST00000370383	EPHX4-201	1	1	+	92030080	92029580	92030579	92029579	92030579	500	500	1000
ENSG00000188770	OPTC	ENST00000367222	OPTC-201	1	1	+	203496006	203495506	203496505	203495505	203496505	500	500	1000
ENSG00000049245	VAMP3	ENST00000054666	VAMP3-201	1	1	+	7771384	7770884	7771883	7770883	7771883	500	500	1000
ENSG00000009307	CSDE1	ENST00000358528	CSDE1-203	1	1	-	114739890	114739391	114740390	114739390	114740390	500	500	1000
ENSG00000116667	C1orf21	ENST00000235307	C1orf21-201	1	1	+	184477510	184477010	184478009	184477009	184478009	500	500	1000
ENSG00000162494	LRRC38	ENST00000376085	LRRC38-201	1	1	-	13513593	13513094	13514093	13513093	13514093	500	500	1000
ENSG00000182795	C1orf116	ENST00000359470	C1orf116-201	1	1	-	207027598	207027099	207028098	207027098	207028098	500	500	1000
ENSG00000116661	FBXO2	ENST00000354287	FBXO2-201	1	1	-	11654340	11653841	11654840	11653840	11654840	500	500	1000
ENSG00000179085	DPM3	ENST00000368400	DPM3-203	1	1	-	155140240	155139741	155140740	155139740	155140740	500	500	1000
ENSG00000182866	LCK	ENST00000336890	LCK-202	1	1	+	32274330	32273830	32274829	32273829	32274829	500	500	1000
ENSG00000133059	DSTYK	ENST00000367162	DSTYK-202	1	1	-	205211535	205211036	205212035	205211035	205212035	500	500	1000
ENSG00000116906	GNPAT	ENST00000366647	GNPAT-201	1	1	+	231241379	231240879	231241878	231240878	231241878	500	500	1000
ENSG00000243709	LEFTY1	ENST00000272134	LEFTY1-201	1	1	-	225889066	225888567	225889566	225888566	225889566	500	500	1000
ENSG00000158109	TPRG1L	ENST00000378344	TPRG1L-202	1	1	+	3625073	3624573	3625572	3624572	3625572	500	500	1000
ENSG00000050628	PTGER3	ENST00000306666	PTGER3-201	1	1	-	71047577	71047078	71048077	71047077	71048077	500	500	1000
ENSG00000134250	NOTCH2	ENST00000256646	NOTCH2-201	1	1	-	120069406	120068907	120069906	120068906	120069906	500	500	1000
ENSG00000054523	KIF1B	ENST00000676179	KIF1B-214	1	1	+	10232329	10231829	10232828	10231828	10232828	500	500	1000
ENSG00000116824	CD2	ENST00000369478	CD2-202	1	1	+	116754493	116753993	116754992	116753992	116754992	500	500	1000
ENSG00000154007	ASB17	ENST00000284142	ASB17-201	1	1	-	75932291	75931792	75932791	75931791	75932791	500	500	1000
ENSG00000018625	ATP1A2	ENST00000361216	ATP1A2-201	1	1	+	160115862	160115362	160116361	160115361	160116361	500	500	1000
ENSG00000168264	IRF2BP2	ENST00000366609	IRF2BP2-201	1	1	-	234609494	234608995	234609994	234608994	234609994	500	500	1000
ENSG00000135842	NIBAN1	ENST00000367511	NIBAN1-201	1	1	-	184974356	184973857	184974856	184973856	184974856	500	500	1000
ENSG00000130764	LRRC47	ENST00000378251	LRRC47-201	1	1	-	3796476	3795977	3796976	3795976	3796976	500	500	1000
ENSG00000157131	C8A	ENST00000361249	C8A-201	1	1	+	56854902	56854402	56855401	56854401	56855401	500	500	1000
ENSG00000155816	FMN2	ENST00000319653	FMN2-201	1	1	+	240092110	240091610	240092609	240091609	240092609	500	500	1000
ENSG00000143322	ABL2	ENST00000502732	ABL2-203	1	1	-	179229397	179228898	179229897	179228897	179229897	500	500	1000
